BEGIN_YEARMONTH,Begin_Year,Begin_Month,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,End_Year,End_Month,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,Units,PropertyDamageValue,AbsPropertyDamage,DAMAGE_CROPS,Units2,CropDamageValue,AbsCropDamage,TotalDamage,TotalDamageValue,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201610,2016,10,9,30,201610,2016,10,13,0,109645,663370,NORTH CAROLINA,37,2016,October,Flood,C,163,SAMPSON,RAH,10/9/2016 0:30,EST-5,10/13/2016 0:00,0,0,0,0,4.10M,M,4.10,4100000,25.00M,M,25.00,25000000,29100000,29100000,,,Heavy Rain / Tropical System,,,,,,,,,2,NNE,NEWTON GROVE,4,ESE,DELWAY,35.2726,-78.3325,34.7802,-78.1595,"Hurricane Matthew skirted by the North Carolina coast on October 8, 2016, dropping torrential rainfall of 8 to 15 inches and producing wind gusts of 50 to 70 mph across Central and Eastern North Carolina. The large swath of 8 to 15 inches of rain across Eastern and Central North Carolina, caused devastating and life threatening flash flooding, that evolved into major and record setting river flooding along portions of the Neuse, Cape Fear, and Tar river basins. ||Matthew???s inland flood waters resulted in 11 direct fatalities within the WFO RAH CWA, approximately $686 million in property damage to flooded homes and businesses, and $150 million in crop damage. Countless roads and highways were underwater, along with with numerous roads washed out, including sections of Interstates 95 and 40. Besides the 11 direct fatalities, at least 3 indirect fatalities also occurred. ||In addition, the associated strong wind gusts of 50 to 70 mph resulted in 1 fatality, when a tree fell onto a moving vehicle. Finally, the associated EF-1 tornado in Wayne County resulted in $75 thousand in property damage.","Torrential rainfall of 10 to 14 inches caused widespread flash flooding across the county. Additional rainfall upstream caused all-time record major flooding along the Black River near Tomahawk. Flooding damaged approximately 657 structures throughout the county, resulting in $4.1 million in property damage and and at least $25 million in crop damage. Numerous roads were flooded all througout the county. U.S. 701 was flooded going into both Newton Grove and Garland, and N.C. 24 was flooded between Turkey and Clinton. N.C. 24 was closed at the county line in Autryville, with water flowing over the bridge. Bonnetsville Road, between Salemburg and The Avenue was washed out. Washed-out areas were also on Edmond Matthis Road, Bass Lake Road, Mount Moriah Church Road, Five Bridge Road, Fleet Cooper Road and numerous others. Numerous homes and businesses were flooded as well, with numerous water rescues from people trapped in homes and vehicles.",CSV
201610,2016,10,8,1000,201610,2016,10,9,44,109645,663573,NORTH CAROLINA,37,2016,October,Flash Flood,C,125,MOORE,RAH,10/8/2016 10:00,EST-5,10/9/2016 0:44,0,0,0,0,3.90M,M,3.90,3900000,0.00K,K,0.00,0,3900000,3900000,,,Heavy Rain / Tropical System,,,,,,,,,1,NW,ROBBINS,5,NE,CARTHAGE,35.4439,-79.6152,35.4114,-79.3597,"Hurricane Matthew skirted by the North Carolina coast on October 8, 2016, dropping torrential rainfall of 8 to 15 inches and producing wind gusts of 50 to 70 mph across Central and Eastern North Carolina. The large swath of 8 to 15 inches of rain across Eastern and Central North Carolina, caused devastating and life threatening flash flooding, that evolved into major and record setting river flooding along portions of the Neuse, Cape Fear, and Tar river basins. ||Matthew???s inland flood waters resulted in 11 direct fatalities within the WFO RAH CWA, approximately $686 million in property damage to flooded homes and businesses, and $150 million in crop damage. Countless roads and highways were underwater, along with with numerous roads washed out, including sections of Interstates 95 and 40. Besides the 11 direct fatalities, at least 3 indirect fatalities also occurred. ||In addition, the associated strong wind gusts of 50 to 70 mph resulted in 1 fatality, when a tree fell onto a moving vehicle. Finally, the associated EF-1 tornado in Wayne County resulted in $75 thousand in property damage.","Widespread heavy rainfall of 4 to 8 inches caused widespread flash flooding across the county. Numerous roads were closed due to flooding. Numerous homes and businesses were flooded as well. Flooding damaged approximately 838 structures throughout the county, resulting in $3.9 million in property damage.",CSV
201610,2016,10,8,1000,201610,2016,10,9,29,109645,663566,NORTH CAROLINA,37,2016,October,Flash Flood,C,93,HOKE,RAH,10/8/2016 10:00,EST-5,10/9/2016 0:29,0,0,0,0,3.10M,M,3.10,3100000,0.00K,K,0.00,0,3100000,3100000,,,Heavy Rain / Tropical System,,,,,,,,,1,WSW,ASHMONT,4,E,SANATORIUM,35.066,-79.3845,35.0711,-79.2588,"Hurricane Matthew skirted by the North Carolina coast on October 8, 2016, dropping torrential rainfall of 8 to 15 inches and producing wind gusts of 50 to 70 mph across Central and Eastern North Carolina. The large swath of 8 to 15 inches of rain across Eastern and Central North Carolina, caused devastating and life threatening flash flooding, that evolved into major and record setting river flooding along portions of the Neuse, Cape Fear, and Tar river basins. ||Matthew???s inland flood waters resulted in 11 direct fatalities within the WFO RAH CWA, approximately $686 million in property damage to flooded homes and businesses, and $150 million in crop damage. Countless roads and highways were underwater, along with with numerous roads washed out, including sections of Interstates 95 and 40. Besides the 11 direct fatalities, at least 3 indirect fatalities also occurred. ||In addition, the associated strong wind gusts of 50 to 70 mph resulted in 1 fatality, when a tree fell onto a moving vehicle. Finally, the associated EF-1 tornado in Wayne County resulted in $75 thousand in property damage.","Heavy rainfall of 9 to 12 inches caused widespread flash flooding across the county.  Numerous roads were closed due to flooding. Numerous homes and businesses were flooded as well. Flooding damaged approximately 433 structures throughout the county, resulting in $3.1 million in property damage.",CSV
201610,2016,10,8,1000,201610,2016,10,9,44,109645,663567,NORTH CAROLINA,37,2016,October,Flash Flood,C,165,SCOTLAND,RAH,10/8/2016 10:00,EST-5,10/9/2016 0:44,0,0,0,0,3.00M,M,3.00,3000000,0.00K,K,0.00,0,3000000,3000000,,,Heavy Rain / Tropical System,,,,,,,,,1,W,GREEN POND,4,NW,SCOTCH GROVE,34.7783,-79.6358,34.891,-79.4634,"Hurricane Matthew skirted by the North Carolina coast on October 8, 2016, dropping torrential rainfall of 8 to 15 inches and producing wind gusts of 50 to 70 mph across Central and Eastern North Carolina. The large swath of 8 to 15 inches of rain across Eastern and Central North Carolina, caused devastating and life threatening flash flooding, that evolved into major and record setting river flooding along portions of the Neuse, Cape Fear, and Tar river basins. ||Matthew???s inland flood waters resulted in 11 direct fatalities within the WFO RAH CWA, approximately $686 million in property damage to flooded homes and businesses, and $150 million in crop damage. Countless roads and highways were underwater, along with with numerous roads washed out, including sections of Interstates 95 and 40. Besides the 11 direct fatalities, at least 3 indirect fatalities also occurred. ||In addition, the associated strong wind gusts of 50 to 70 mph resulted in 1 fatality, when a tree fell onto a moving vehicle. Finally, the associated EF-1 tornado in Wayne County resulted in $75 thousand in property damage.","Heavy rainfall of 8 to 10 inches caused widespread flash flooding across the county.  Numerous roads were closed due to flooding. Numerous homes and businesses were flooded as well. Flooding damaged approximately 294 structures throughout the county, resulting in $3.0 million in property damage.",CSV
201610,2016,10,9,45,201610,2016,10,13,0,109645,663369,NORTH CAROLINA,37,2016,October,Flood,C,101,JOHNSTON,RAH,10/9/2016 0:45,EST-5,10/13/2016 0:00,0,0,4,0,24.70M,M,24.70,24700000,20.00M,M,20.00,20000000,44700000,44700000,,,Heavy Rain / Tropical System,,,,,,,,,2,NW,DRUG STORE,2,WSW,ARCHER,35.6172,-78.6113,35.7111,-78.4067,"Hurricane Matthew skirted by the North Carolina coast on October 8, 2016, dropping torrential rainfall of 8 to 15 inches and producing wind gusts of 50 to 70 mph across Central and Eastern North Carolina. The large swath of 8 to 15 inches of rain across Eastern and Central North Carolina, caused devastating and life threatening flash flooding, that evolved into major and record setting river flooding along portions of the Neuse, Cape Fear, and Tar river basins. ||Matthew???s inland flood waters resulted in 11 direct fatalities within the WFO RAH CWA, approximately $686 million in property damage to flooded homes and businesses, and $150 million in crop damage. Countless roads and highways were underwater, along with with numerous roads washed out, including sections of Interstates 95 and 40. Besides the 11 direct fatalities, at least 3 indirect fatalities also occurred. ||In addition, the associated strong wind gusts of 50 to 70 mph resulted in 1 fatality, when a tree fell onto a moving vehicle. Finally, the associated EF-1 tornado in Wayne County resulted in $75 thousand in property damage.","Torrential rainfall of 9 to 12 inches caused widespread flash flooding across the county. Additional 5 to 6 inches of rainfall upstream caused all-time record major flooding along the Neuse River Basin. Flooding damaged approximately 1,160 structures throughout the county, resulting in $24.7 million in property damage,|and $20 million in crop damage.  Numerous streets and roads were reported flooded, causing sinkholes to form, including a large sinkhole at mile marker 334 on Interstate 40. The flooding resulted in 4 direct fatalities. A 19 year old female died when her car was swept away by flood waters into Hannah Creek on Interstate 95 at mile marker 83, near Four Oaks.  A 30 year old male died when his vehicle was swept off the road when attempting to drive through flood waters on Cornwallis road near NC Highway 42. A 67 year old male died when his vehicle was swept away when attempting to go across a flood-covered bridge on Highway 210 near Galilee Road. A 51 year old male died when he was swept away while walking. The body was found 3 days later in a water-filled ditch on NC Highway 96, south of the Meadow community.",CSV
201610,2016,10,9,45,201610,2016,10,13,0,109645,663526,NORTH CAROLINA,37,2016,October,Flood,C,195,WILSON,RAH,10/9/2016 0:45,EST-5,10/13/2016 0:00,0,0,2,0,32.30M,M,32.30,32300000,20.00M,M,20.00,20000000,52300000,52300000,,,Heavy Rain / Tropical System,,,,,,,,,1,NNE,ELM CITY,1,ENE,PENDERS XRDS,35.8179,-77.8574,35.7756,-77.7695,"Hurricane Matthew skirted by the North Carolina coast on October 8, 2016, dropping torrential rainfall of 8 to 15 inches and producing wind gusts of 50 to 70 mph across Central and Eastern North Carolina. The large swath of 8 to 15 inches of rain across Eastern and Central North Carolina, caused devastating and life threatening flash flooding, that evolved into major and record setting river flooding along portions of the Neuse, Cape Fear, and Tar river basins. ||Matthew???s inland flood waters resulted in 11 direct fatalities within the WFO RAH CWA, approximately $686 million in property damage to flooded homes and businesses, and $150 million in crop damage. Countless roads and highways were underwater, along with with numerous roads washed out, including sections of Interstates 95 and 40. Besides the 11 direct fatalities, at least 3 indirect fatalities also occurred. ||In addition, the associated strong wind gusts of 50 to 70 mph resulted in 1 fatality, when a tree fell onto a moving vehicle. Finally, the associated EF-1 tornado in Wayne County resulted in $75 thousand in property damage.","Torrential rainfall of 9 to 12 inches caused widespread flash flooding across the county. Additional heavy rainfall upstream caused major flooding along the Tar River Basin, and along Contentnea Creek. Flooding damaged approximately 1,174 structures throughout the county, resulting in $32.3 million in property damage, and $20 million in crop damage.  Numerous streets and roads were reported flooded, with several washouts reported on secondary roads. The flooding resulted in 2 direct fatalities. A 51 year old female died when the car she was driving was swept off the road in rushing floodwaters along N.C. Highway 581 between Renfro Road and Rock Ridge. A 65year old male died when his car was swept away by swift water in a creek near the 6400 block of Good News Church Road near Saratoga.",CSV
201610,2016,10,9,45,201610,2016,10,13,0,109645,663380,NORTH CAROLINA,37,2016,October,Flood,C,191,WAYNE,RAH,10/9/2016 0:45,EST-5,10/13/2016 0:00,0,0,2,0,120.80M,M,120.80,120800000,25.00M,M,25.00,25000000,145800000,145800000,,,Heavy Rain / Tropical System,,,,,,,,,3,N,PINKNEY,3,NW,EUREKA,35.5569,-78.0689,35.5592,-77.9178,"Hurricane Matthew skirted by the North Carolina coast on October 8, 2016, dropping torrential rainfall of 8 to 15 inches and producing wind gusts of 50 to 70 mph across Central and Eastern North Carolina. The large swath of 8 to 15 inches of rain across Eastern and Central North Carolina, caused devastating and life threatening flash flooding, that evolved into major and record setting river flooding along portions of the Neuse, Cape Fear, and Tar river basins. ||Matthew???s inland flood waters resulted in 11 direct fatalities within the WFO RAH CWA, approximately $686 million in property damage to flooded homes and businesses, and $150 million in crop damage. Countless roads and highways were underwater, along with with numerous roads washed out, including sections of Interstates 95 and 40. Besides the 11 direct fatalities, at least 3 indirect fatalities also occurred. ||In addition, the associated strong wind gusts of 50 to 70 mph resulted in 1 fatality, when a tree fell onto a moving vehicle. Finally, the associated EF-1 tornado in Wayne County resulted in $75 thousand in property damage.","Torrential rainfall of 12 to 15 inches caused widespread flash flooding across the county. Additional rainfall upstream caused all-time record major flooding along the Neuse River near Goldsboro. Flooding damaged approximately 5,092 structures throughout the county, resulting in $120.8 million in property damage and and at least $20 million in crop damage. Numerous roads were closed due to flooding. Numerous homes and businesses were flooded as well, with more than 125 people rescued from trapped homes and vehicles. There were 2 direct fatalities when a 54 year old male and a 47 year old female when their vehicles were swept away by flood waters along Wayne Memorial Drive near County Day Road.",CSV
201610,2016,10,8,600,201610,2016,10,8,2000,111172,663727,SOUTH CAROLINA,45,2016,October,High Wind,Z,29,LEE,CAE,10/8/2016 6:00,EST-5,10/8/2016 20:00,0,0,0,0,750.00K,K,750.00,750000,1M,M,1,1000000,1750000,1750000,56,EG,,,,,,,,,,,,,,,,,,,,"Hurricane Matthew impacted the region on the night of Friday, October 7th and during much of the day on Saturday, October 8th. Tropical Storm force wind gusts were observed across most of the SC Midlands and Central Savannah River Area. Heavy rain also occurred, but was mainly confined to the eastern Midlands and parts of the lower Central Savannah River Area and resulted in flash flooding.","Numerous trees and power lines were reported down, some on county government buildings and many on private homes during the event. Power outages estimated by Duke Energy indicated at least 10,000 people were without power especially in the Bishopville area. Power was not restored to portions of the county for 3 days or more after the event. SC Forestry Commission and Department of Agriculture indicated losses to cotton and timber crops within the county.",CSV
201603,2016,03,30,1817,201603,2016,03,31,0,104365,625046,ARKANSAS,5,2016,March,Flash Flood,C,31,CRAIGHEAD,MEG,3/30/2016 18:17,CST-6,3/31/2016 0:00,0,0,0,0,1.00M,M,1.00,1000000,0.00K,K,0.00,0,1000000,1000000,,,Heavy Rain,,,,,,,,,1,SW,AGGIE,1,E,AGGIE,35.8632,-90.6616,35.8713,-90.6235,"A warm front developed from roughly Northeast Arkansas into Central Arkansas on March 30, 2016. Strong low level southerly winds brought copious amounts of moisture northward into the region. As a result a complex of showers and embedded thunderstorms developed north of the warm front and moved very slowly across Eastern Arkansas. Rainfall amounts topped 5 inches in some areas of Northeast Arkansas causing flash flooding.",Very heavy rainfall occurred across the Jonesboro area. Over five inches of rain fell in some spots and as a result widespread flash flooding occurred. Many roads were flooded and impassable with over two feet of water. Several roads were washed out as well. The police department responded to 32 calls of stalled vehicles in water. Many parking lots were flooded. There were also reports of water entering homes. Two feet of water was reported in a home on the 2500 block of Mary Jane Street in East Jonesboro.  At least three water rescues from vehicles occurred. Flooding also occurred on the Arkansas State Campus.,CSV
201601,2016,01,9,1845,201601,2016,01,9,1852,101524,607553,FLORIDA,12,2016,January,Tornado,C,71,LEE,TBW,1/9/2016 18:45,EST-5,1/9/2016 18:52,3,0,0,0,2.00M,M,2.00,2000000,0.00K,K,0.00,0,2000000,2000000,,,,,EF2,3.35,182,,,,,4,SSE,MATLACHA,5,NNE,PUNTA RASSA,26.57,-82.037,26.575,-81.983,A band of showers and thunderstorms moved across southwest Florida ahead of a cold front. One of these storms produced an EF-2 tornado and severe wind gusts in Lee county.,NWS Storm Survey revealed EF-2 tornado damage in the western sections of Cape Coral. The tornado damaged 178 structures in total. One home was completely destroyed while 14 sustained major damage and another 163 sustained minor damage. The minor damage mainly consisted of roof damage and destroyed pool cages. Over 100 power poles were knocked down along the tornado's path along with many trees. The tornado injured three people while it was on the ground for about 7 minutes.,CSV
201601,2016,01,1,0,201601,2016,01,16,700,102205,611000,ILLINOIS,17,2016,January,Flood,C,3,ALEXANDER,PAH,1/1/2016 0:00,CST-6,1/16/2016 7:00,0,0,0,0,4.50M,M,4.50,4500000,0.00K,K,0.00,0,4500000,4500000,,,Heavy Rain,,,,,,,,,2,NW,EAST CAPE GIRARDEAU,3,W,MILLER CITY,37.3042,-89.5042,37.1243,-89.415,"Flooding along parts of the Mississippi River surpassed the Great Flood of 1993. Along most other rivers, the flooding was relatively minor. The Governor of Illinois declared some counties disaster areas, including the Mississippi River counties of Alexander and Jackson. The very wet pattern that developed during the second half of December gradually dried out in January. This allowed all the rivers to fall below flood stage during the early or middle part of the month. The duration and seasonal timing of this Mississippi River flood was exceptionally rare. Past historical Mississippi River floods have occurred during the warm season, and their duration was on the scale of months rather than weeks.","Mississippi River levels continued their climb from December, and record flooding occurred early in the month. At the Thebes river gage, the river crested at a new record of 47.74 feet before dawn on the 2nd. The old record was 45.91 feet, which was set in May of 1995. Records at Thebes go back to at least 1844. The 2016 crest would have been higher if a major levee break had not occurred in Alexander County. Flood stage at Thebes is 33 feet. The primary flood-related impact was a large levee break (about one-quarter mile wide) in the Len Small Levee near Miller City, between Thebes and Cairo. This levee break contributed to major flooding in and near the communities of Olive Branch and Miller City. Several dozen residences were flooded, some of them by water up to seven feet deep. Voluntary evacuations were requested as floodwaters inundated these communities and cut off access roads. Many homes and businesses in these communities were sandbagged, but many of them ended up being flooded. A Red Cross shelter was opened at Cape Girardeau. The National Guard was requested to assist with sandbagging operations and levee repairs. A couple of relatively small levee breaches were reported between Miller City and Cairo. The levee protecting East Cape Girardeau was in danger of failing, and residents of that community were advised to evacuate. Schools were closed in much of the county due to widespread evacuations. The impact of all of this flooding would have been much greater during the growing season, when crop losses would have been extreme. Because of the high water, barge traffic was restricted on the Mississippi River.",CSV
201602,2016,02,24,1322,201602,2016,02,24,1327,102610,613910,FLORIDA,12,2016,February,Tornado,C,15,CHARLOTTE,TBW,2/24/2016 13:22,EST-5,2/24/2016 13:27,1,0,0,0,1.60M,M,1.60,1600000,0.00K,K,0.00,0,1600000,1600000,,,,,EF1,2.72,100,,,,,2,NNE,CHARLOTTE HARBOR,5,NE,CHARLOTTE HARBOR,26.9991,-82.0391,27.0313,-82.0136,A strong area of low pressure pushing through the Deep South helped guide a cold front through the region on the 24th. The front spawned numerous strong to severe storms across the area some of which produced tornadoes.,"A NWS Storm Survey found EF-1 tornado damage with winds estimated near 100 mph. 108 homes were affected with most of the damage limited to roofs and pool cages. However, 11 sustained major damage and were deemed uninhabitable by the county, one of which was destroyed. Numerous trees were uprooted and snapped with at least 8 different vehicles picked up and moved.",CSV
201601,2016,01,1,0,201601,2016,01,16,700,102205,611002,ILLINOIS,17,2016,January,Flood,C,77,JACKSON,PAH,1/1/2016 0:00,CST-6,1/16/2016 7:00,0,0,0,0,1.00M,M,1.00,1000000,0.00K,K,0.00,0,1000000,1000000,,,Heavy Rain,,,,,,,,,1,W,GRAND TOWER,3,W,NEUNERT,37.6306,-89.5115,37.7209,-89.5963,"Flooding along parts of the Mississippi River surpassed the Great Flood of 1993. Along most other rivers, the flooding was relatively minor. The Governor of Illinois declared some counties disaster areas, including the Mississippi River counties of Alexander and Jackson. The very wet pattern that developed during the second half of December gradually dried out in January. This allowed all the rivers to fall below flood stage during the early or middle part of the month. The duration and seasonal timing of this Mississippi River flood was exceptionally rare. Past historical Mississippi River floods have occurred during the warm season, and their duration was on the scale of months rather than weeks.","Mississippi River levels continued their climb from December, and record or near-record flooding occurred early in the month. The river gage at Thebes downriver in Alexander County crested at a new record of 47.74 feet on the 2nd. However, the river gage upriver at Chester in Randolph County did not break a record. A voluntary evacuation of the community of Grand Tower was requested, partly due to weaknesses in the levees along the Mississippi and Big Muddy Rivers. Grand Tower sits at the confluence of the Big Muddy and Mississippi Rivers. A Red Cross shelter was opened at Murphysboro. Illinois state highway department crews transported 50,000 sandbags and 100 rolls of plastic for stabilization of slides on a levee. Four state trucks were used to haul rock to low places that needed to be raised up. Illinois Route 3 was closed at the Randolph County line due to flooding. County leaders signed a disaster declaration for the county.",CSV
201601,2016,01,1,0,201601,2016,01,16,2100,102220,611090,MISSOURI,29,2016,January,Flood,C,31,CAPE GIRARDEAU,PAH,1/1/2016 0:00,CST-6,1/16/2016 21:00,0,0,0,0,3.00M,M,3.00,3000000,0.00K,K,0.00,0,3000000,3000000,,,Heavy Rain,,,,,,,,,2,WNW,HINES LNDG,2,NNE,CAPE GIRARDEAU,37.5567,-89.5702,37.3211,-89.5235,"Flooding along parts of the Mississippi River exceeded the Great Flood of 1993. The primary rainfall event that triggered the historic flooding was a swath of 6 to 12 inches across central Missouri from December 26 to 28. The axis of heaviest rainfall extended roughly along Interstate 44 in Missouri, then northeast into central Illinois. The very wet pattern that developed during the second half of December gradually dried out in January. This allowed the Mississippi River to fall below flood stage during the middle part of the month. The duration and seasonal timing of this Mississippi River flood was exceptionally rare. Past historical Mississippi River floods have occurred during the warm season, and their duration was on the scale of months rather than weeks.","Mississippi River levels continued their climb from December, and record flooding occurred early in the month. At the Cape Girardeau river gage, the river crested at a new record of 48.86 feet on the evening of New Year's Day. The old record was 48.49 feet, which was set in August of 1993. Records at Cape Girardeau go back at least a century. The 2016 crest would likely have been higher if there had not been a levee break in Alexander County, Illinois. Flood stage at Cape Girardeau is 32 feet. The estimated acreage that was flooded was 24,000 acres, of which 17,000 was cropland. Much of the flooded acreage was in the diversion channel floodplain, which extends from Allenville east to Dutchtown and Scott City. Numerous roads were flooded, including Highway 74. Dozens of residences were inaccessible due to flooding. A number of businesses and homes were flooded, including about twenty homes and eight businesses in the city of Cape Girardeau. These homes and businesses were mainly in the Red Star neighborhood of Cape Girardeau and on the south side of the city near Highway 74. Firefighters rescued a man and his dog from one of the homes. A voluntary evacuation advisory was issued for the community of Allenville, which was completely surrounded by water. Flood walls and levees protect most of the city of Cape Girardeau. These structures held up during this record flood. To protect a concrete plant outside the levee system, crews built a 1,200 to 1,500-foot levee in a short period of time.",CSV
